3.59328,1.73009,2.85936,0.921834,4.716,1.67175,1.94787,1.613016,1.623402,1.250025,2.044988,1.435424,1.951341,1.011194,3.3318,1.15724,
3.57344,1.71411,2.83682,0.919368,4.6749,1.65675,1.937888,1.602288,1.620366,1.242585,2.03665,1.423328,1.941534,1.006689,3.3165,1.14926,
3.55392,1.698283,2.81428,0.916902,4.6341,1.6419,1.928044,1.59165,1.617374,1.235235,2.028422,1.41136,1.931853,1.002218,3.3015,1.141378,
3.53472,1.682626,2.79197,0.9144,4.5939,1.6272,1.918315,1.58112,1.614404,1.22796,2.020282,1.399536,1.922298,0.997798,3.2865,1.133608,
3.51552,1.667139,2.77012,0.911898,4.554,1.6128,1.908701,1.570698,1.611478,1.22076,2.012252,1.38784,1.912848,0.993446,3.2718,1.125922,
3.49664,1.651839,2.7485,0.909396,4.5147,1.5984,1.899202,1.560366,1.608574,1.21365,2.004332,1.376288,1.903545,0.989128,3.2571,1.118348,
3.47808,1.636709,2.72711,0.906876,4.4757,1.5843,1.889841,1.550142,1.605692,1.206615,1.996522,1.36488,1.894347,0.984861,3.2427,1.110872,
3.45952,1.621749,2.70595,0.904338,4.4373,1.57035,1.880595,1.540026,1.602854,1.199655,1.988822,1.3536,1.885275,0.980662,3.2286,1.10348,
3.44128,1.606959,2.68502,0.9018,4.3995,1.55655,1.871464,1.530018,1.60006,1.19277,1.98121,1.342464,1.876329,0.976497,3.2145,1.0962,
3.42304,1.592339,2.66432,0.899244,4.3617,1.54305,1.862471,1.5201,1.597288,1.185975,1.973708,1.331456,1.867509,0.972383,3.2004,1.089004,
3.40512,1.577906,2.64408,0.896688,4.3248,1.52955,1.853593,1.51029,1.594538,1.179255,1.966316,1.320592,1.858815,0.96832,3.1866,1.08192,
3.38752,1.563643,2.62384,0.894132,4.2882,1.51635,1.84483,1.50057,1.591832,1.17261,1.959012,1.309872,1.850247,0.964325,3.1731,1.074934,
3.37024,1.54955,2.60406,0.891576,4.2522,1.50315,1.836182,1.490958,1.589148,1.166055,1.951818,1.29928,1.841784,0.960364,3.1596,1.068032,
3.35296,1.535644,2.58451,0.889002,4.2165,1.49028,1.827672,1.481454,1.586508,1.159575,1.94392,1.288816,1.833447,0.956454,3.1461,1.061242,
3.336,1.521891,2.56519,0.886428,4.1814,1.47753,1.819277,1.472058,1.58389,1.15317,1.938882,1.278512,1.825257,0.952595,3.1329,1.05455,
3.31904,1.508325,2.54633,0.883854,4.1466,1.464945,1.810997,1.462752,1.581294,1.14684,1.93391,1.268336,1.816164,0.948022,3.12,1.047956,
3.3024,1.494929,2.52747,0.881262,4.1124,1.45254,1.802832,1.453554,1.578742,1.1406,1.929026,1.25792,1.809969,0.945982,3.1071,1.04146,
3.28576,1.48172,2.50654,0.878688,4.0776,1.440315,1.793632,1.443456,1.575596,1.134435,1.924208,1.250176,1.8039,0.943993,3.0945,1.033158,
